trial,operation,requests,rps
204,lpush5,1000000,829875.50
204,lrange5,1000000,1300431.75
205,lpush5,1000000,846023.69
205,lrange5,1000000,1295357.50
206,lpush5,1000000,838437.56
206,lrange5,1000000,1189250.88
207,lpush5,1000000,835595.62
207,lrange5,1000000,1205262.62
208,lpush5,1000000,837534.31
208,lrange5,1000000,1256281.38
209,lpush5,1000000,847593.25
209,lrange5,1000000,1251664.50
210,lpush5,1000000,828593.19
210,lrange5,1000000,1203696.75
211,lpush5,1000000,834095.06
211,lrange5,1000000,1285655.50
212,lpush5,1000000,830578.06
212,lrange5,1000000,1305504.00
213,lpush5,1000000,833359.94
213,lrange5,1000000,1237841.50
214,lpush5,1000000,843935.88
214,lrange5,1000000,1186619.25
215,lpush5,1000000,841804.75
215,lrange5,1000000,1245549.25
216,lpush5,1000000,843935.88
216,lrange5,1000000,1307252.25
217,lpush5,1000000,838464.38
217,lrange5,1000000,1303822.62
218,lpush5,1000000,834791.38
218,lrange5,1000000,1280409.75
219,lpush5,1000000,841244.75
219,lrange5,1000000,1207826.12
220,lpush5,1000000,838383.94
220,lrange5,1000000,1272386.75
221,lpush5,1000000,838993.25
221,lrange5,1000000,1308921.50
222,lpush5,1000000,827129.88
222,lrange5,1000000,1302208.38
223,lpush5,1000000,845349.12
223,lrange5,1000000,1209615.50
224,lpush5,1000000,843976.44
224,lrange5,1000000,1203542.75
225,lpush5,1000000,839020.12
225,lrange5,1000000,1254805.50
226,lpush5,1000000,833373.31
226,lrange5,1000000,1307189.62
227,lpush5,1000000,846956.81
227,lrange5,1000000,1302166.62
228,lpush5,1000000,836887.00
228,lrange5,1000000,1259506.25
229,lpush5,1000000,839670.88
229,lrange5,1000000,1302125.00
230,lpush5,1000000,834724.56
230,lrange5,1000000,1297120.62
231,lpush5,1000000,774655.31
231,lrange5,1000000,1305483.12
232,lpush5,1000000,842581.25
232,lrange5,1000000,1303947.88
233,lpush5,1000000,837775.56
233,lrange5,1000000,1182279.00
234,lpush5,1000000,840376.44
234,lrange5,1000000,1221001.25
235,lpush5,1000000,841750.88
235,lrange5,1000000,1305483.12
236,lpush5,1000000,847511.88
236,lrange5,1000000,1202173.00
237,lpush5,1000000,840443.69
237,lrange5,1000000,1303843.50
238,lpush5,1000000,838303.44
238,lrange5,1000000,1305608.38
239,lpush5,1000000,839724.62
239,lrange5,1000000,1203793.12
240,lpush5,1000000,832639.50
240,lrange5,1000000,1303885.25
241,lpush5,1000000,839845.50
241,lrange5,1000000,1295440.38
242,lpush5,1000000,837614.75
242,lrange5,1000000,1298701.38
243,lpush5,1000000,834858.12
243,lrange5,1000000,1210905.62
244,lpush5,1000000,830617.94
244,lrange5,1000000,1261135.00
245,lpush5,1000000,833493.31
245,lrange5,1000000,1283820.25
246,lpush5,1000000,838223.00
246,lrange5,1000000,1305608.38
247,lpush5,1000000,833373.31
247,lrange5,1000000,1187667.50
248,lpush5,1000000,832772.69
248,lrange5,1000000,1199194.25
249,lpush5,1000000,841217.81
249,lrange5,1000000,1287042.50
250,lpush5,1000000,833559.94
250,lrange5,1000000,1256301.50
251,lpush5,1000000,838223.00
251,lrange5,1000000,1298784.50
252,lpush5,1000000,831441.44
252,lrange5,1000000,1303885.25
253,lpush5,1000000,840336.12
253,lrange5,1000000,1303780.88
254,lpush5,1000000,828672.75
254,lrange5,1000000,1282277.00
255,lpush5,1000000,832066.56
255,lrange5,1000000,1199098.38
256,lpush5,1000000,842662.12
256,lrange5,1000000,1187724.50
257,lpush5,1000000,837034.25
257,lrange5,1000000,1199060.00
258,lpush5,1000000,841764.31
258,lrange5,1000000,1182354.62
259,lpush5,1000000,845511.44
259,lrange5,1000000,1176640.00
260,lpush5,1000000,836187.31
260,lrange5,1000000,1251784.75
261,lpush5,1000000,839738.06
261,lrange5,1000000,1236410.38
262,lpush5,1000000,836873.62
262,lrange5,1000000,1261074.38
263,lpush5,1000000,848230.69
263,lrange5,1000000,1283902.50
264,lpush5,1000000,843345.69
264,lrange5,1000000,1288886.50
265,lpush5,1000000,838939.56
265,lrange5,1000000,1202076.88
266,lpush5,1000000,831321.75
266,lrange5,1000000,1265843.00
267,lpush5,1000000,832719.44
267,lrange5,1000000,1196459.25
268,lpush5,1000000,836967.31
268,lrange5,1000000,1267731.38
269,lpush5,1000000,837561.12
269,lrange5,1000000,1234607.38
270,lpush5,1000000,835515.44
270,lrange5,1000000,1257861.62
271,lpush5,1000000,835662.50
271,lrange5,1000000,1275530.62
272,lpush5,1000000,834081.75
272,lrange5,1000000,1265843.00
273,lpush5,1000000,837628.12
273,lrange5,1000000,1297182.88
274,lpush5,1000000,832692.75
274,lrange5,1000000,1200864.38
275,lpush5,1000000,841110.19
275,lrange5,1000000,1200614.62
276,lpush5,1000000,846929.75
276,lrange5,1000000,1200710.62
277,lpush5,1000000,845349.12
277,lrange5,1000000,1297058.38
278,lpush5,1000000,834188.50
278,lrange5,1000000,1305566.62
279,lpush5,1000000,833386.62
279,lrange5,1000000,1267609.62
280,lpush5,1000000,832159.69
280,lrange5,1000000,1233183.75
281,lpush5,1000000,837047.69
281,lrange5,1000000,1300535.75
282,lpush5,1000000,842459.94
282,lrange5,1000000,1303822.62
283,lpush5,1000000,834028.38
283,lrange5,1000000,1273987.25
284,lpush5,1000000,838223.00
284,lrange5,1000000,1283738.12
285,lpush5,1000000,841979.81
285,lrange5,1000000,1246882.88
286,lpush5,1000000,831946.75
286,lrange5,1000000,1283717.62
287,lpush5,1000000,842513.88
287,lrange5,1000000,1283861.38
288,lpush5,1000000,834858.12
288,lrange5,1000000,1305650.12
289,lpush5,1000000,826591.69
289,lrange5,1000000,1300390.12
290,lpush5,1000000,841764.31
290,lrange5,1000000,1307377.75
291,lpush5,1000000,832173.00
291,lrange5,1000000,1248459.38
292,lpush5,1000000,830631.25
292,lrange5,1000000,1304052.12
293,lpush5,1000000,844824.31
293,lrange5,1000000,1302125.00
294,lpush5,1000000,834041.69
294,lrange5,1000000,1206504.25
295,lpush5,1000000,831414.81
295,lrange5,1000000,1257922.00
296,lpush5,1000000,839114.06
296,lrange5,1000000,1293826.62
297,lpush5,1000000,834095.06
297,lrange5,1000000,1285511.62
298,lpush5,1000000,836980.69
298,lrange5,1000000,1293661.00
299,lpush5,1000000,834938.25
299,lrange5,1000000,1280594.12
300,lpush5,1000000,840443.69
300,lrange5,1000000,1213592.25
301,lpush5,1000000,834081.75
301,lrange5,1000000,1190857.12
302,lpush5,1000000,843305.25
302,lrange5,1000000,1202211.50
303,lpush5,1000000,836120.44
303,lrange5,1000000,1193470.12
304,lpush5,1000000,842675.62
304,lrange5,1000000,1186676.12
305,lpush5,1000000,843976.44
305,lrange5,1000000,1190895.25
306,lpush5,1000000,838330.31
306,lrange5,1000000,1262666.62
307,lpush5,1000000,831335.00
307,lrange5,1000000,1194915.12
308,lpush5,1000000,845335.62
308,lrange5,1000000,1248539.38
309,lpush5,1000000,839630.56
309,lrange5,1000000,1280409.75
310,lpush5,1000000,833506.62
310,lrange5,1000000,1297016.88
311,lpush5,1000000,835475.31
311,lrange5,1000000,1300410.88
312,lpush5,1000000,838236.44
312,lrange5,1000000,1295461.12
313,lpush5,1000000,836133.81
313,lrange5,1000000,1275551.00
